date,vendor_id,chain_id,city_id,spec,successful_orders,fail_orders
2019-08-16,5504,3158,25,Суши,31.0,1.0
2019-07-01,53954,36786,23,Завтраки,1.0,0.0
2019-08-09,39684,28498,23,Суши,14.0,0.0
2019-07-09,39066,28550,24,Суши,9.0,0.0
2019-07-09,61086,39006,26,Кофе и чай,1.0,0.0
2019-07-29,43917,30982,26,Русская,1.0,0.0
2019-09-12,5504,3158,25,Суши,27.0,0.0
2019-07-07,45358,31681,26,Суши,1.0,0.0
2019-06-10,4798,2726,25,Пицца,3.0,0.0
2019-09-05,54198,36968,26,Суши,9.0,1.0
2019-09-21,61268,41394,24,Паста и ризотто,2.0,0.0
2019-07-23,55665,37987,25,Суши,2.0,0.0
2019-08-23,46085,28550,24,Суши,8.0,0.0
2019-06-08,41917,30080,25,Суши,4.0,0.0
2019-07-11,51918,35663,23,Итальянская,1.0,0.0
2019-08-22,49121,31681,26,Суши,1.0,0.0
2019-06-21,23333,16039,23,Пицца,55.0,5.0
2019-06-28,46413,32204,26,Фастфуд,1.0,0.0
2019-09-12,37817,27715,25,Суши,4.0,0.0
2019-06-03,46172,32067,25,Выпечка,7.0,0.0
2019-08-21,69954,45025,24,Шашлыки,1.0,0.0
2019-08-13,46172,32067,25,Выпечка,3.0,0.0
2019-08-09,45641,31808,23,Пицца,1.0,1.0
2019-06-12,60274,40969,26,Шашлыки,5.0,0.0
2019-09-20,54361,37094,26,Индийская,1.0,0.0
2019-07-16,44315,31154,24,Суши,2.0,0.0
2019-08-19,41231,29690,26,Итальянская,1.0,0.0
2019-07-30,57974,39598,23,Шашлыки,0.0,1.0
2019-08-20,43803,30918,26,Русская,3.0,0.0
2019-09-18,67255,43980,23,Пицца,1.0,0.0
2019-07-25,53219,36270,23,Японская,6.0,0.0
2019-09-15,60291,40978,23,Фастфуд,2.0,0.0
2019-08-26,58220,39769,24,Бургеры,1.0,0.0
2019-07-06,44370,31162,26,Бургеры,6.0,0.0
2019-08-14,60274,40969,26,Шашлыки,5.0,0.0
2019-08-17,44368,31162,26,Бургеры,43.0,0.0
2019-08-06,53122,36273,26,Итальянская,3.0,0.0
2019-07-28,43410,30729,25,Бургеры,37.0,0.0
2019-07-16,49809,34321,23,Бургеры,3.0,0.0
2019-07-29,59555,38521,23,Грузинская,3.0,0.0
2019-09-26,54308,37048,23,Грузинская,1.0,0.0
2019-08-16,37817,27715,25,Суши,9.0,0.0
2019-09-02,48415,33465,25,Мясо,2.0,0.0
2019-06-18,57995,38184,24,Итальянская,3.0,0.0
2019-06-17,40812,29461,25,Грузинская,14.0,0.0
2019-08-30,52944,35762,23,Русская,1.0,0.0
2019-09-18,44233,31109,25,Суши,2.0,0.0
2019-06-22,56118,35732,23,Суши,1.0,0.0
2019-07-26,58082,39670,26,Паназиатская,11.0,2.0
2019-09-17,53238,36354,23,Суши,1.0,0.0
2019-08-17,35649,26178,26,Пицца,3.0,0.0
2019-09-09,3857,2145,26,Суши,32.0,0.0
2019-07-24,40812,29461,25,Грузинская,12.0,0.0
2019-07-03,42195,30186,25,Бургеры,24.0,1.0
2019-06-20,59515,30729,25,Бургеры,240.0,3.0
2019-06-13,58329,39847,24,Русская,1.0,0.0
2019-09-05,59649,40622,23,Обеды,0.0,1.0
2019-07-19,45378,30802,25,Бургеры,23.0,0.0
2019-06-11,42649,30407,25,Грузинская,2.0,0.0
2019-07-16,45665,31821,23,Десерты,1.0,0.0
2019-08-15,17528,11182,25,Пицца,11.0,0.0
2019-08-30,60542,41073,23,Пицца,6.0,0.0
2019-07-28,65815,43263,26,Суши,14.0,2.0
2019-06-04,44632,31326,25,Суши,1.0,0.0
2019-06-20,44128,31065,26,Шаурма,1.0,0.0
2019-06-07,44988,31501,25,Русская,5.0,0.0
2019-09-25,14558,9089,26,Рыба,20.0,1.0
2019-07-28,51221,31065,26,Шаурма,8.0,3.0
2019-08-18,69759,44923,25,Суши,3.0,0.0
2019-08-26,61567,41492,24,Шашлыки,0.0,0.0
2019-07-04,4286,2460,26,Индийская,1.0,0.0
2019-09-13,64172,42440,23,Грузинская,0.0,2.0
2019-09-21,44038,30729,25,Бургеры,44.0,3.0
2019-06-25,43771,27316,25,Бургеры,26.0,25.0
2019-09-10,66076,42616,25,Русская,4.0,0.0
2019-06-04,48286,33373,25,Шаурма,4.0,0.0
2019-08-19,49448,34069,23,Бургеры,1.0,0.0
2019-09-14,52945,35762,23,Русская,7.0,0.0
2019-07-09,52293,35820,25,Русская,1.0,0.0
2019-07-23,37546,27515,23,Бургеры,1.0,0.0
2019-08-15,64294,42554,26,Бургеры,2.0,0.0
2019-07-21,52472,35732,23,Суши,4.0,1.0
2019-06-16,54964,37520,24,Мясо,1.0,0.0
2019-08-20,44178,31077,26,Итальянская,1.0,0.0
2019-08-24,57641,36278,26,Шаурма,0.0,1.0
2019-06-22,45358,31681,26,Суши,1.0,0.0
2019-06-17,54116,36912,23,Пицца,2.0,0.0
2019-07-23,52097,35732,23,Суши,3.0,0.0
2019-07-14,52947,35762,23,Русская,8.0,1.0
2019-06-25,9068,3323,26,Пицца,15.0,0.0
2019-09-08,24156,16039,23,Пицца,13.0,1.0
2019-09-13,51828,35595,23,Итальянская,6.0,0.0
2019-06-15,50074,34479,23,Шаурма,12.0,0.0
2019-07-24,54116,36912,23,Пицца,6.0,0.0
2019-07-13,44113,30607,23,Бургеры,88.0,6.0
2019-09-01,60291,40978,23,Фастфуд,1.0,0.0
2019-07-26,34716,25605,25,Суши,5.0,0.0
2019-06-03,57903,32362,23,Пицца,14.0,0.0
2019-09-02,33309,24369,25,Суши,3.0,0.0
2019-08-13,57903,32362,23,Пицца,4.0,0.0
2019-07-30,47746,33022,24,Фастфуд,3.0,1.0
2019-06-10,47195,32662,23,Шаурма,6.0,0.0
2019-06-23,7153,4049,24,Суши,14.0,1.0
2019-09-18,63069,37447,23,Фастфуд,1.0,0.0
2019-06-07,53219,36270,23,Японская,1.0,0.0
2019-09-07,62496,41817,26,Шаурма,3.0,0.0
2019-07-08,49809,34321,23,Бургеры,2.0,0.0
2019-09-06,45987,31965,24,Пицца,45.0,7.0
2019-06-08,54116,36912,23,Пицца,22.0,0.0
2019-08-26,43410,30729,25,Бургеры,52.0,1.0
2019-07-30,62717,41922,23,Пицца,2.0,0.0
2019-07-01,51229,31065,26,Шаурма,5.0,0.0
2019-08-19,69653,41644,23,Итальянская,10.0,0.0
2019-08-24,65369,43034,23,Русская,1.0,0.0
2019-06-18,39978,29087,23,Суши,4.0,0.0
2019-06-13,52959,36177,24,Японская,0.0,1.0
2019-09-21,42123,30146,25,Мясо,3.0,0.0
2019-09-17,57312,39087,26,Шаурма,3.0,0.0
2019-08-13,44706,31353,26,Бургеры,2.0,0.0
2019-07-22,67154,43909,24,Супы,1.0,0.0
2019-06-20,39109,28580,25,Выпечка,2.0,0.0
2019-08-23,43707,30868,24,Шашлыки,3.0,1.0
2019-07-08,44315,31154,24,Суши,3.0,0.0
2019-09-19,64560,42701,24,Суши,8.0,0.0
2019-09-10,43605,30804,24,Суши,1.0,0.0
2019-09-08,38454,28146,23,Суши,5.0,0.0
2019-08-14,54581,37250,24,Грузинская,1.0,0.0
2019-07-04,52995,36205,25,Фастфуд,41.0,0.0
2019-06-04,60890,41235,26,Шашлыки,1.0,1.0
2019-06-02,47913,33142,23,Шашлыки,2.0,0.0
2019-09-18,55532,36803,24,Сэндвичи,7.0,1.0
2019-08-14,64396,37203,23,Пицца,2.0,0.0
2019-06-21,3756,2070,25,Мясо,18.0,0.0
2019-07-05,45167,31590,23,Суши,3.0,0.0
2019-08-30,53418,36426,25,Суши,1.0,0.0
2019-06-10,55466,37852,24,Мясо,3.0,0.0
2019-06-06,45111,26442,23,Пицца,7.0,1.0
2019-09-20,61796,37246,26,Сэндвичи,3.0,0.0
2019-09-14,57454,39220,23,Пицца,1.0,0.0
2019-06-12,54581,37250,24,Грузинская,3.0,0.0
2019-08-09,55501,37877,23,Сэндвичи,3.0,0.0
2019-09-24,73108,46287,23,Десерты,2.0,0.0
2019-06-08,40812,29461,25,Грузинская,14.0,0.0
2019-07-28,59660,40630,23,Бургеры,3.0,0.0
2019-08-24,57094,38968,26,Пицца,2.0,0.0
2019-08-24,43771,27316,25,Бургеры,10.0,4.0
2019-09-07,42676,30408,23,Бургеры,25.0,13.0
2019-08-10,42500,30343,26,Суши,1.0,2.0
2019-06-14,58448,39919,25,Суши,3.0,0.0
2019-08-12,59263,40413,26,Пицца,3.0,0.0
2019-09-19,74669,30047,25,Бургеры,9.0,0.0
2019-08-31,58811,40138,23,Русская,1.0,0.0
2019-08-29,68088,44347,25,Суши,1.0,0.0
2019-09-02,44851,31417,24,Бургеры,32.0,2.0
2019-07-22,31901,17079,23,Суши,39.0,3.0
2019-07-21,53977,36803,24,Сэндвичи,3.0,1.0
2019-08-30,48929,33759,23,Фастфуд,2.0,0.0
2019-07-15,3857,2145,26,Суши,27.0,0.0
2019-06-06,50365,27393,24,Суши,0.0,1.0
2019-08-15,35532,26274,25,Русская,17.0,0.0
2019-07-21,65494,43049,24,Шашлыки,1.0,0.0
2019-09-13,39575,28859,25,Суши,16.0,0.0
2019-08-25,31644,22896,23,Пицца,5.0,0.0
2019-09-27,64675,42754,25,Мясо,12.0,0.0
2019-08-30,38459,28146,23,Суши,7.0,0.0
2019-07-21,43354,30706,23,Итальянская,4.0,0.0
2019-09-12,74820,47108,25,Узбекская,4.0,0.0
2019-09-19,12416,7501,23,Суши,40.0,1.0
2019-06-26,49723,34248,23,Сэндвичи,6.0,0.0
2019-07-25,44988,31501,25,Русская,4.0,0.0
2019-06-17,41917,30080,25,Суши,9.0,0.0
2019-08-26,65815,43263,26,Суши,9.0,1.0
2019-07-24,41917,30080,25,Суши,3.0,0.0
2019-08-26,51221,31065,26,Шаурма,0.0,2.0
2019-07-28,61567,41492,24,Шашлыки,1.0,0.0
2019-07-06,61269,41394,24,Паста и ризотто,4.0,0.0
2019-06-20,51226,31065,26,Шаурма,8.0,0.0
2019-07-11,59783,40708,25,Русская,1.0,0.0
2019-09-17,42200,30186,25,Бургеры,50.0,1.0
2019-08-09,46821,32409,24,Суши,2.0,0.0
2019-08-20,54804,37386,23,Фастфуд,2.0,0.0
2019-06-16,45112,26442,23,Пицца,3.0,0.0
2019-09-01,62687,41902,23,Итальянская,5.0,0.0
2019-07-18,44851,31417,24,Бургеры,29.0,2.0
2019-08-18,62496,41817,26,Шаурма,1.0,2.0
2019-06-15,44360,31162,26,Бургеры,91.0,0.0
2019-06-28,16353,10348,25,Пицца,3.0,0.0
2019-07-24,5771,3291,25,Суши,7.0,0.0
2019-09-20,48500,33529,23,Суши,3.0,0.0
2019-06-22,46584,32266,24,Завтраки,1.0,0.0
2019-08-23,65987,43339,23,Шаурма,3.0,2.0
2019-09-20,65606,37988,25,Суши,4.0,0.0
2019-09-04,52075,16039,23,Пицца,23.0,1.0
2019-07-25,7504,4234,26,Русская,1.0,0.0
2019-08-15,59077,40303,24,Паназиатская,3.0,0.0
2019-09-01,34715,25605,25,Суши,9.0,0.0
2019-06-04,54361,37094,26,Индийская,2.0,0.0
2019-08-22,58326,39443,25,Итальянская,0.0,1.0
2019-09-04,51415,31712,26,Выпечка,6.0,0.0
2019-06-20,55192,37675,23,Итальянская,4.0,0.0
2019-06-25,36860,27147,25,Десерты,1.0,0.0
2019-09-22,63480,33460,24,Пицца,1.0,0.0
2019-08-26,70990,45545,24,Шаурма,2.0,0.0
2019-06-17,5771,3291,25,Суши,6.0,0.0
2019-07-23,51226,31065,26,Шаурма,7.0,0.0
2019-07-30,50581,29888,25,Пицца,2.0,0.0
2019-08-30,66768,43723,23,Итальянская,2.0,0.0
2019-07-14,49829,34340,26,Пицца,1.0,0.0
2019-08-26,42387,30281,24,Шашлыки,2.0,0.0
2019-09-30,12274,7398,24,Суши,6.0,0.0
2019-08-08,22491,15356,24,Японская,1.0,0.0
2019-08-06,45328,31665,23,Сэндвичи,1.0,0.0
2019-09-21,52098,35732,23,Суши,10.0,1.0
2019-08-21,58866,40171,23,Десерты,0.0,0.0
2019-09-26,45987,31965,24,Пицца,36.0,2.0
2019-09-08,69064,27181,24,Бургеры,10.0,0.0
2019-09-20,48405,33460,24,Пицца,0.0,0.0
2019-08-18,56628,38659,24,Шашлыки,1.0,0.0
2019-06-25,44354,31162,26,Бургеры,59.0,0.0
2019-07-23,65359,43034,23,Русская,4.0,0.0
2019-06-24,58187,39746,24,Пицца,1.0,0.0
2019-06-09,43145,30623,25,Фастфуд,11.0,0.0
2019-07-10,43311,30687,24,Бургеры,5.0,0.0
2019-06-09,37241,27332,26,Бургеры,12.0,0.0
2019-06-18,42376,30186,25,Бургеры,27.0,0.0
2019-07-31,63041,42032,23,,10.0,1.0
2019-08-18,42676,30408,23,Бургеры,14.0,1.0
2019-08-24,7201,4085,26,Рыба,9.0,1.0
2019-08-23,11269,6753,26,Суши,36.0,0.0
2019-09-22,62505,41825,25,Итальянская,1.0,0.0
2019-09-15,62687,41902,23,Итальянская,2.0,0.0
2019-07-18,33309,24369,25,Суши,1.0,0.0
2019-08-25,8063,4603,26,Пицца,14.0,0.0
2019-08-13,62513,41829,25,Суши,1.0,0.0
2019-09-25,49182,33934,23,Русская,4.0,0.0
2019-09-18,69769,44924,25,Суши,1.0,0.0
2019-08-14,35826,26444,25,Суши,1.0,0.0
2019-06-08,36855,27144,23,Русская,17.0,0.0
2019-08-01,45347,31677,23,Русская,1.0,0.0
2019-09-20,48286,33373,25,Шаурма,1.0,0.0
2019-06-12,35826,26444,25,Суши,5.0,0.0
2019-08-09,37746,17588,25,Суши,13.0,0.0
2019-07-17,41782,29996,25,Узбекская,1.0,0.0
2019-09-16,70101,45101,25,Фастфуд,0.0,0.0
2019-09-08,67450,35734,25,Суши,4.0,0.0
2019-07-29,53436,36439,24,Китайская,5.0,0.0
2019-08-08,50814,34109,24,Бургеры,3.0,0.0
2019-09-15,34715,25605,25,Суши,6.0,0.0
2019-09-11,7155,4051,24,Супы,1.0,0.0
2019-06-10,32849,23027,25,Рыба,8.0,0.0
2019-08-30,36249,26727,25,Суши,5.0,0.0
2019-08-16,41139,29655,26,Мясо,3.0,0.0
2019-07-02,61827,41576,25,Русская,2.0,0.0
2019-07-23,39109,28580,25,Выпечка,3.0,0.0
2019-06-30,58187,39746,24,Пицца,2.0,0.0
2019-07-22,39976,29087,23,Суши,2.0,0.0
2019-06-15,52399,35872,24,Пицца,1.0,0.0
2019-06-19,44287,31139,24,Суши,3.0,0.0
2019-07-25,46533,26783,24,Бургеры,1.0,0.0
2019-08-29,52105,35732,23,Суши,5.0,1.0
2019-06-02,45378,30802,25,Бургеры,36.0,3.0
2019-08-25,54198,36968,26,Суши,4.0,1.0
2019-06-15,53238,36354,23,Суши,2.0,0.0
2019-07-12,32592,23746,25,Пицца,9.0,0.0
2019-09-09,46667,32318,26,Суши,2.0,0.0
2019-09-19,74190,46846,23,Грузинская,1.0,0.0
2019-07-22,65500,39009,24,Сэндвичи,1.0,0.0
2019-09-05,52106,35732,23,Суши,2.0,0.0
2019-06-20,51918,35663,23,Итальянская,3.0,0.0
2019-09-14,65257,37890,25,Пицца,1.0,0.0
2019-06-18,33403,24448,25,Суши,4.0,0.0
2019-09-07,44788,31382,23,Грузинская,12.0,0.0
2019-09-28,55231,37701,25,Фастфуд,1.0,0.0
2019-08-22,49829,34340,26,Пицца,3.0,0.0
2019-09-09,57518,39009,24,Сэндвичи,1.0,0.0
2019-09-07,40067,7501,23,Суши,19.0,0.0
2019-07-02,38755,28350,23,Шашлыки,4.0,0.0
2019-08-04,32589,23746,25,Пицца,6.0,0.0
2019-06-22,44110,30607,23,Бургеры,53.0,0.0
2019-09-20,69538,44840,23,Шашлыки,9.0,0.0
2019-08-25,51892,35648,25,Суши,1.0,0.0
2019-09-09,31645,22896,23,Пицца,5.0,0.0
2019-08-16,23015,15809,25,Пицца,6.0,1.0
2019-08-09,42687,30409,24,Бургеры,49.0,8.0
2019-06-21,58993,40251,24,Бургеры,3.0,0.0
2019-06-22,58303,39827,24,Китайская,1.0,0.0
2019-07-28,65375,35762,23,Русская,2.0,2.0
2019-07-25,54912,37478,26,Итальянская,0.0,1.0
2019-09-01,57308,39087,26,Шаурма,1.0,0.0
2019-08-22,41234,29690,26,Итальянская,4.0,1.0
2019-09-03,71089,36270,23,Японская,4.0,0.0
2019-06-26,44849,31417,24,Бургеры,44.0,2.0
2019-09-19,56892,38830,23,Мясо,1.0,0.0
2019-08-27,51430,35337,24,Суши,1.0,0.0
2019-09-30,44850,31417,24,Бургеры,46.0,2.0
2019-08-15,53135,36278,26,Шаурма,7.0,0.0
2019-07-21,36972,2726,25,Пицца,13.0,0.0
2019-08-09,46760,32376,24,Суши,3.0,0.0
2019-09-17,50074,34479,23,Шаурма,3.0,0.0
2019-08-15,54680,37307,26,Китайская,6.0,0.0
2019-09-12,23015,15809,25,Пицца,8.0,1.0
2019-09-03,35414,26207,25,Суши,11.0,0.0
2019-07-05,43104,30607,23,Бургеры,109.0,2.0
2019-09-24,55532,36803,24,Сэндвичи,5.0,1.0
2019-09-11,72771,46138,26,Пицца,2.0,1.0
2019-09-21,52893,36154,23,Шашлыки,1.0,0.0
2019-08-17,40748,19664,25,Бургеры,11.0,0.0
2019-08-10,29267,20920,24,Пицца,5.0,0.0
2019-07-23,22517,15356,24,Японская,11.0,0.0
2019-07-07,58303,39827,24,Китайская,5.0,0.0
2019-07-22,46461,32229,24,Шаурма,1.0,0.0
2019-09-20,53615,36547,23,Бургеры,5.0,0.0
2019-08-02,60447,41002,25,Фастфуд,2.0,0.0
2019-09-26,52095,35732,23,Суши,6.0,1.0
2019-08-06,50851,34944,24,Пицца,5.0,0.0
2019-07-05,40066,7501,23,Суши,13.0,0.0
2019-09-22,35826,26444,25,Суши,3.0,0.0
2019-09-18,73108,46287,23,Десерты,1.0,0.0
2019-09-16,56210,37877,23,Сэндвичи,6.0,0.0
2019-07-09,60293,40980,23,Шаурма,2.0,0.0
2019-08-27,52806,36102,23,Суши,1.0,0.0
2019-07-20,14558,9089,26,Рыба,50.0,0.0
2019-08-14,62505,41825,25,Итальянская,1.0,0.0
2019-09-23,54116,36912,23,Пицца,1.0,0.0
2019-07-12,57792,39466,23,Пицца,0.0,1.0
2019-07-25,23939,16558,25,Суши,1.0,1.0
2019-08-27,43824,16039,23,Пицца,6.0,3.0
2019-09-15,57308,39087,26,Шаурма,3.0,0.0
2019-07-28,64674,42754,25,Мясо,11.0,0.0
2019-06-23,55241,36803,24,Сэндвичи,6.0,0.0
2019-08-08,44706,31353,26,Бургеры,1.0,0.0
2019-09-24,63069,37447,23,Фастфуд,2.0,0.0
2019-09-13,33433,5134,23,Суши,27.0,0.0
2019-08-26,35134,25968,25,Бургеры,7.0,1.0
2019-07-11,59515,30729,25,Бургеры,191.0,1.0
2019-07-03,12417,7501,23,Суши,13.0,0.0
2019-06-18,60233,40957,24,Суши,1.0,0.0
2019-06-21,51415,31712,26,Выпечка,3.0,0.0
2019-06-16,42812,30467,26,Пицца,18.0,0.0
2019-06-21,52075,16039,23,Пицца,40.0,1.0
2019-06-18,56374,38475,24,Гирос,7.0,0.0
2019-07-11,44128,31065,26,Шаурма,2.0,0.0
2019-09-23,40812,29461,25,Грузинская,8.0,0.0
2019-09-03,46728,32362,23,Пицца,6.0,0.0
2019-08-17,43100,30607,23,Бургеры,84.0,0.0
2019-07-13,38095,27909,25,Суши,6.0,0.0
2019-08-04,54751,37343,24,Пицца,7.0,0.0
2019-08-21,47195,32662,23,Шаурма,3.0,0.0
2019-09-20,61039,41289,24,Пицца,1.0,0.0
2019-09-21,72807,46154,24,Суши,21.0,0.0
2019-08-16,55685,38001,25,Шашлыки,0.0,1.0
2019-07-21,25173,17588,25,Суши,20.0,1.0
2019-08-03,52095,35732,23,Суши,0.0,0.0
2019-07-02,42795,23027,25,Рыба,4.0,0.0
2019-09-30,22281,15167,26,Суши,7.0,0.0
2019-08-08,57903,32362,23,Пицца,4.0,0.0
2019-08-05,58838,40154,24,Суши,4.0,0.0
2019-07-07,44110,30607,23,Бургеры,35.0,0.0
2019-08-30,62433,41772,25,Обеды,2.0,0.0
2019-09-28,60447,41002,25,Фастфуд,2.0,1.0
2019-08-27,44157,31065,26,Шаурма,1.0,2.0
2019-08-21,65666,43190,24,Здоровая еда,1.0,0.0
2019-06-07,36943,27181,24,Бургеры,23.0,1.0
2019-06-25,42576,30383,23,Пицца,3.0,0.0
2019-06-25,39016,28522,25,Пицца,0.0,1.0
2019-08-01,61649,40545,25,Десерты,9.0,0.0
2019-08-31,35973,26547,23,Суши,3.0,0.0
2019-07-08,63038,42032,23,,4.0,0.0
2019-09-22,74074,30216,26,Фастфуд,2.0,0.0
2019-09-09,40063,7501,23,Суши,35.0,0.0
2019-09-17,71362,45749,26,Грузинская,8.0,0.0
2019-09-13,54457,37166,26,Мясо,3.0,0.0
2019-07-29,67586,44159,23,Итальянская,3.0,0.0
2019-09-03,14180,8791,26,Шашлыки,2.0,0.0
2019-08-18,44788,31382,23,Грузинская,18.0,1.0
2019-08-23,39217,25818,25,Пицца,3.0,0.0
2019-08-07,53122,36273,26,Итальянская,3.0,0.0
2019-09-23,36855,27144,23,Русская,24.0,0.0
2019-06-07,53221,36270,23,Японская,6.0,0.0
2019-08-15,4635,2637,26,Пицца,32.0,6.0
2019-08-18,40067,7501,23,Суши,14.0,0.0
2019-08-05,52108,35732,23,Суши,3.0,0.0
2019-09-22,64735,42775,25,Пицца,1.0,0.0
2019-06-07,48075,28359,25,Пицца,2.0,0.0
2019-07-31,49754,34277,23,Пицца,1.0,0.0
2019-06-27,52095,35732,23,Суши,1.0,1.0
2019-08-11,49659,26847,23,Шашлыки,2.0,1.0
2019-07-11,52097,35732,23,Суши,4.0,0.0
2019-06-15,35580,26302,26,Суши,8.0,0.0
2019-08-15,52099,35732,23,Суши,3.0,0.0
2019-06-24,14558,9089,26,Рыба,43.0,2.0
2019-06-10,58421,39897,24,Русская,12.0,0.0
2019-08-29,32592,23746,25,Пицца,7.0,0.0
2019-07-07,39207,28639,26,Суши,0.0,1.0
2019-08-13,50814,34109,24,Бургеры,5.0,0.0
2019-06-20,22517,15356,24,Японская,11.0,1.0
2019-09-08,71020,36270,23,Японская,5.0,0.0
2019-07-02,63060,41718,23,Кофе и чай,2.0,0.0
2019-08-21,32849,23027,25,Рыба,1.0,0.0
2019-07-12,52105,35732,23,Суши,3.0,0.0
2019-06-03,50814,34109,24,Бургеры,10.0,0.0
2019-08-12,55953,38184,24,Итальянская,2.0,0.0
2019-08-01,39146,28321,23,Бургеры,13.0,5.0
2019-09-21,39777,28997,24,Суши,3.0,0.0
2019-07-11,37546,27515,23,Бургеры,1.0,0.0
2019-06-14,59228,31712,26,Выпечка,3.0,0.0
2019-06-19,36622,26980,24,Пицца,10.0,0.0
2019-08-08,62513,41829,25,Суши,1.0,0.0
2019-08-25,66932,36803,24,Сэндвичи,1.0,0.0
2019-09-22,64396,37203,23,Пицца,3.0,0.0
2019-08-23,30475,21906,24,Пицца,21.0,0.0
2019-07-22,47649,32969,26,Фастфуд,6.0,0.0
2019-09-29,20967,14034,24,Пицца,56.0,1.0
2019-08-09,52765,36072,26,Узбекская,3.0,0.0
2019-09-10,57348,39137,24,Русская,1.0,0.0
2019-08-20,44416,30186,25,Бургеры,45.0,4.0
2019-09-11,38457,28146,23,Суши,1.0,0.0
2019-09-10,50600,34808,26,Мясо,9.0,0.0
2019-06-14,56207,37877,23,Сэндвичи,2.0,0.0
2019-06-04,5342,3066,25,Пицца,13.0,0.0
2019-08-26,59257,40407,24,Пицца,2.0,0.0
2019-06-11,43311,30687,24,Бургеры,4.0,2.0
2019-09-22,54581,37250,24,Грузинская,1.0,0.0
2019-06-04,54455,37164,25,Мясо,12.0,0.0
2019-06-02,46308,32134,25,Шашлыки,2.0,0.0
2019-07-16,23481,16176,25,Мясо,1.0,0.0
2019-07-02,37491,27478,23,Обеды,0.0,1.0
2019-09-20,18473,11886,24,Мясо,3.0,0.0
2019-08-15,60438,41002,25,Фастфуд,1.0,0.0
2019-07-11,55665,37987,25,Суши,4.0,0.0
2019-09-09,47102,32593,26,Суши,5.0,0.0
2019-08-10,65371,43034,23,Русская,1.0,0.0
2019-07-13,40748,19664,25,Бургеры,5.0,0.0
2019-09-12,49437,2726,25,Пицца,8.0,0.0
2019-09-17,55666,37988,25,Суши,2.0,0.0
2019-08-01,58219,30667,24,Китайская,1.0,0.0
2019-09-29,63103,42051,24,Грузинская,1.0,0.0
2019-08-16,49437,2726,25,Пицца,11.0,0.0
2019-09-21,40265,6861,25,Суши,33.0,1.0
2019-09-04,3756,2070,25,Мясо,11.0,0.0
2019-08-28,49659,26847,23,Шашлыки,1.0,0.0
2019-06-29,48058,33226,23,Шаурма,2.0,0.0
2019-09-29,59051,40280,26,Суши,2.0,0.0
2019-08-19,54170,27181,24,Бургеры,19.0,0.0
2019-07-16,28982,20651,24,Суши,3.0,0.0
2019-06-10,58866,40171,23,Десерты,1.0,1.0
2019-08-13,22491,15356,24,Японская,4.0,1.0
2019-07-03,63970,42402,25,Суши,1.0,0.0
2019-08-26,41693,29925,26,Бургеры,26.0,0.0
2019-06-03,22491,15356,24,Японская,4.0,0.0
2019-08-10,65356,43034,23,Русская,0.0,0.0
2019-06-09,42677,30408,23,Бургеры,49.0,2.0
2019-08-05,60741,41161,26,Итальянская,1.0,0.0
2019-08-24,12276,7400,24,Шашлыки,5.0,0.0
2019-06-30,14558,9089,26,Рыба,29.0,0.0
2019-06-02,52109,35732,23,Суши,1.0,1.0
2019-07-21,24253,16835,25,Суши,4.0,0.0
2019-09-06,52095,35732,23,Суши,16.0,2.0
2019-07-29,16421,10405,26,Мясо,1.0,0.0
2019-07-09,41678,29925,26,Бургеры,43.0,2.0
2019-09-13,36356,26819,25,Сэндвичи,22.0,0.0
2019-07-29,57753,39436,26,Обеды,2.0,0.0
2019-06-23,39878,29032,26,Суши,3.0,0.0
2019-09-30,53947,36780,25,Десерты,7.0,0.0
2019-09-20,29376,21014,25,Суши,29.0,1.0
2019-08-02,46064,32007,26,Русская,1.0,0.0
2019-07-08,57090,38966,25,Суши,2.0,0.0
2019-07-09,41586,29888,25,Пицца,8.0,0.0
2019-09-04,71049,45572,25,Русская,3.0,0.0
2019-07-23,51918,35663,23,Итальянская,1.0,0.0
2019-06-07,27913,19863,23,Суши,20.0,1.0
2019-07-13,43100,30607,23,Бургеры,79.0,5.0
2019-09-13,52951,35762,23,Русская,1.0,0.0
2019-08-17,38095,27909,25,Суши,5.0,0.0
2019-07-08,57058,38940,25,Грузинская,2.0,0.0
2019-09-03,56220,38376,25,Грузинская,4.0,0.0
2019-08-07,62244,41644,23,Итальянская,11.0,0.0
2019-09-15,71597,45848,23,Шашлыки,1.0,0.0
2019-08-17,64201,42517,24,Фастфуд,2.0,0.0
2019-07-14,49182,33934,23,Русская,3.0,0.0
2019-09-13,58220,39769,24,Бургеры,1.0,0.0
2019-09-06,54681,37308,23,Пицца,15.0,0.0
2019-09-22,70937,45518,23,Шашлыки,1.0,0.0
2019-08-10,42388,30281,24,Шашлыки,4.0,1.0
2019-06-14,42677,30408,23,Бургеры,48.0,1.0
2019-08-16,53296,36387,26,Супы,3.0,0.0
2019-07-13,55810,38098,26,Грузинская,1.0,0.0
2019-07-18,12696,7736,23,Пицца,1.0,0.0
2019-09-16,52092,35732,23,Суши,10.0,0.0
2019-09-12,24550,17079,23,Суши,10.0,1.0
2019-09-18,40063,7501,23,Суши,19.0,0.0
2019-09-03,48261,33359,26,Русская,1.0,0.0
2019-06-12,45167,31590,23,Суши,3.0,0.0
2019-08-28,52224,35773,23,Супы,1.0,0.0
